school_name,department,teacher_name,title,research_fields,teacher_unit,email,teacher_profile_url,source_url,source_section,confidence,extract_method
北京工业大学,信息科学技术学院,贾路恒,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/2332.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,赖英旭,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4183.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,赛景波,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1424/2351.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,赵元富,博士生导师；硕士生导师,,信息科学技术学院,,,https://sist.bjut.edu.cn/szdw/bssds/xsxwbssds.htm,学术学位博士生导师,0.68,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,赵德群,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1427/2369.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,赵春江,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1443/4058.htm,https://sist.bjut.edu.cn/szdw/bssds/xsxwbssds.htm,学术学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,赵艳,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4144.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,赵艳军,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2574.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,辛乐,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2454.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,邓军,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2551.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,邓希达,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1516/5003.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,邓恒,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2665.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,邓文杰,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2548.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,邢艳辉,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2571.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,那伟聪,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2512.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,郑鑫,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1428/2376.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,郑鲲,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1427/2371.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,郭伟玲,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2520.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,郭侃,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1518/4978.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,郭春生,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2507.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,郭楠,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1518/4439.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,郭福,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1470/4524.htm,https://sist.bjut.edu.cn/szdw/sssds/zyxwsssds.htm,专业学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,鄂新华,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1518/4448.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,金冬月,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1418/2509.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,闫健卓,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1442/4052.htm,https://sist.bjut.edu.cn/szdw/bssds/xsxwbssds.htm,学术学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,闫胤洲,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4142.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,阮晓钢,博士生导师；硕士生导师,,信息科学技术学院,,,https://sist.bjut.edu.cn/szdw/bssds/xsxwbssds.htm,学术学位博士生导师,0.68,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,陈仙红,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1425/2360.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,陈光伟,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1518/4427.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,陈华敏,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/5013.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,陈双叶,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1404/2492.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,陈小青,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2557.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,陈建辉,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2463.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,陈彦成,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1516/5096.htm,https://sist.bjut.edu.cn/szdw/yxrc.htm,优秀人才,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,陈志杰,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1420/2408.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,陈靖方,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1518/5068.htm,https://sist.bjut.edu.cn/szdw/yxrc.htm,优秀人才,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,雷飞,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1404/2495.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,霍如,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1424/2346.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,韩义恒,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1518/4429.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,韩军,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1516/4226.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,韩华云,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2425.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,韩红桂,博士生导师；硕士生导师,,信息科学技术学院,,https://www.bjut.edu.cn/info/1059/1550.htm,https://sist.bjut.edu.cn/szdw/yxrc.htm,优秀人才,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,顾锞,博士生导师；硕士生导师,,信息科学技术学院,,https://www.bjut.edu.cn/info/1060/3186.htm,https://sist.bjut.edu.cn/szdw/yxrc.htm,优秀人才,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,马伟,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4182.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,马啸尘,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2555.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,马楠,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2472.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,马正泰,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1516/4902.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,马洋,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2565.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,马雪梅,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1449/4175.htm,https://sist.bjut.edu.cn/szdw/bssds/zyxwbssds.htm,专业学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,高俊侠,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1404/2493.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,高学金,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2422.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,高巨,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1423/2328.htm,https://sist.bjut.edu.cn/szdw/jsjs1/xxytxgcx.htm,信息与通信工程系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,高强,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1420/2409.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,高志远,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2549.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,高慧慧,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2421.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,高杰,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1405/2526.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,高翔,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1405/2527.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,鲍长春,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1442/4020.htm,https://sist.bjut.edu.cn/szdw/bssds/xsxwbssds.htm,学术学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,黄佳进,,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1403/2466.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,黄帅,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1419/2553.htm,https://sist.bjut.edu.cn/szdw/jsjs1/dzkxyjsx.htm,电子科学与技术系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,黄庆明,博士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1443/4060.htm,https://sist.bjut.edu.cn/szdw/bssds/xsxwbssds.htm,学术学位博士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,黄琰婷,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1402/2436.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,黄静,博士生导师；硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1401/2386.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,黎海涛,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1516/4228.htm,https://sist.bjut.edu.cn/szdw/sssds/xsxwsssds.htm,学术学位硕士生导师,0.78,bjut_faculty_list_anchor
北京工业大学,信息科学技术学院,龚道雄,硕士生导师,,信息科学技术学院,,https://sist.bjut.edu.cn/info/1401/2182.htm,https://sist.bjut.edu.cn/szdw/jsjs1/rgznyzdhx.htm,人工智能与自动化系,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,严勇,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1239.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,乔爱科,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1185.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,于澍燕,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1265.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,于艳敏,,,化学与生命科学学院,,,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.68,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,任婷,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1261.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,任晓君,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1254.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,冯继宏,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1192.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,刘伟,,,化学与生命科学学院,,,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.68,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,刘弈畅,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1259.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,刘有军,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1177.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,刘梦昱,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1203.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,刘永东,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1260.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,刘馨慧,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1225.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,化学,,,化学与生命科学学院,,,https://hsxy.bjut.edu.cn/szdw/dwgk.htm,队伍概况,0.62,bjut_faculty_list_text
北京工业大学,化学与生命科学学院,南群,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1191.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,友情链接,,,化学与生命科学学院,,,https://hsxy.bjut.edu.cn/szdw/dwgk.htm,队伍概况,0.62,bjut_faculty_list_text
北京工业大学,化学与生命科学学院,吴水才,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1179.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,周志祥,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1218.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,周玉柏,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1235.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,周著黄,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1184.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,周颖燕,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/2050.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,姬翠翠,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1220.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,孔晓天,,,化学与生命科学学院,,,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.68,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,孙再成,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1242.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,孙国辉,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1237.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,孙晓艺,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/2051.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,孙珅,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1178.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,安丽,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1249.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,宋峰岩,,,化学与生命科学学院,,,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.68,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,宾光宇,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1202.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张东堂,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1389.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张丽娜,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1211.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张丽娟,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1268.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张丽媛,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1180.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张塞,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1390.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张娜,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1251.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张小轶,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1193.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张文美,,,化学与生命科学学院,,,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.68,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张浩林,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1233.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张淑芬,,,化学与生命科学学院,,,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.68,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张红胜,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1216.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张艳萍,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1135/1198.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张芳,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1204.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,张萍,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1205.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,徐坤,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1253.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,徐瑗聪,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1136/1210.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,支部风采,,,化学与生命科学学院,,,https://hsxy.bjut.edu.cn/szdw/dwgk.htm,队伍概况,0.62,bjut_faculty_list_text
北京工业大学,化学与生命科学学院,曲丹,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1241.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
北京工业大学,化学与生命科学学院,曹楷,,,化学与生命科学学院,,https://hsxy.bjut.edu.cn/info/1137/1244.htm,https://hsxy.bjut.edu.cn/szdw/jsjs.htm,教师介绍,0.78,bjut_faculty_list_anchor
